"title","url"
"Kommunalkunnskap","https://tv.nrk.no/serie/kommunalkunnskap"
"Kommunalt selvstyre - forsvinner det?","https://tv.nrk.no/serie/kommunalt-selvstyre-forsvinner-dete"
"Kommunesamanslåingane","https://tv.nrk.no/program/FREP42000776"
"Kommunikasjon","https://tv.nrk.no/program/FUHA02003171"
"Kompet går","https://tv.nrk.no/serie/kompet-gaar"
"Komponist med gitar","https://tv.nrk.no/program/FTEM00001671"
"Komponist på mange strenger","https://tv.nrk.no/program/FTRO00001982"
"Komponisten Klaus Egge","https://tv.nrk.no/program/FMUS00002876"
"Komponisten som ikke har eksistert","https://tv.nrk.no/program/FMUS00004080"
"Komponistportrett: Evert Taube","https://tv.nrk.no/program/FUHA00003471"
"Komsomolets - tikkende bombe eller ufarlig skipsvrak?","https://tv.nrk.no/program/FTRO10000093"
"Konfesjonskunnskap","https://tv.nrk.no/serie/konfesjonskunnskap"
"Konfirmasjonen - et problem i den norske kirke","https://tv.nrk.no/program/FOLA00004274"
"Konflikt / samarbeid","https://tv.nrk.no/serie/konflikt-samarbeid"
"Konflikthåndtering i skolehverdagen","https://tv.nrk.no/serie/konflikthaandtering-i-skolehverdagen"
"Kong Mattias og jenta fra Szekely","https://tv.nrk.no/program/FBUA03002476"
"Kong Olav og Vigdis Finnbogadottir taler under middag på Slottet","https://tv.nrk.no/program/FNYH81003081"
"Kong Olav ser tilbake","https://tv.nrk.no/program/FFAA82000101"
"Kong Sverre","https://tv.nrk.no/serie/kong-sverre"
"Konge og dronning i 25 år","https://tv.nrk.no/serie/konge-og-dronning-i-25-aar"
"Konge og Gud","https://tv.nrk.no/program/FNYH70001075"
"Konge og krone","https://tv.nrk.no/program/FSTL00001588"
"Kongedømmet Norge","https://tv.nrk.no/serie/kongedoemmet-norge"
"Kongefamilien","https://tv.nrk.no/serie/kongefamilien"
"Kongeferd i det norske Amerika","https://tv.nrk.no/program/FNYH70007175"
"Kongeferd i fire fylker","https://tv.nrk.no/program/FAKN70001792"
"Kongekonserten","https://tv.nrk.no/program/FUHA04000887"
"Kongelig skipsdåp","https://tv.nrk.no/program/DNTR41006618"
"Kongelige fotografer","https://tv.nrk.no/serie/kongelige-fotografer"
"Kongelige glass (Arvesølvet vårt)","https://tv.nrk.no/program/FALM10000396"
"Kongemusikk","https://tv.nrk.no/program/MKTV28000017"
"Kongen og hans råd","https://tv.nrk.no/program/FOLA63012063"
"Kongen vår er 70 år","https://tv.nrk.no/program/OUHA10002507"
"Kongenes maler og folkets venn","https://tv.nrk.no/serie/kongenes-maler-og-folkets-venn"
"Kongens musikanter","https://tv.nrk.no/program/FUHA01004773"
"Kongepar i 25 år","https://tv.nrk.no/serie/kongepar-i-25-aar"
"Kongeparet 80 år","https://tv.nrk.no/serie/kongeparet-80-aar"
"Kongeparets reise","https://tv.nrk.no/serie/kongeparets-reise"
"Konger for Norge","https://tv.nrk.no/serie/konger-for-norge"
"Kongerike uten fremtid","https://tv.nrk.no/program/FOLA04003373"
"Kongsberg Jazzfestival","https://tv.nrk.no/serie/kongsberg-jazzfestival"
"Kongsberg Våpenfabrikk 150 år","https://tv.nrk.no/program/FOLA64008364"
"Kongsberg-jazz 1977 - Radka Toneff kvintett","https://tv.nrk.no/program/FMUS00006177"
"Kongsbergjazz i 50 år","https://tv.nrk.no/program/MKMF26000014"
"Konsert for fire cembali og orkester","https://tv.nrk.no/program/FUHA04001781"
"Konsert for lukket avdeling","https://tv.nrk.no/program/FUHA03005780"
"Konsert for ytringsfriheten","https://tv.nrk.no/program/FKUM56000194"
"Konsert i kollen","https://tv.nrk.no/program/FUHA03000786"
"Konsert i midnattsol","https://tv.nrk.no/program/FTRO00004585"
"Konsert i Røros kirke","https://tv.nrk.no/program/FMUS00004379"
"Konsert med Aurora fra Nidarosdomen","https://tv.nrk.no/program/DMTL21280017"
"Konsert med Fana mannskor","https://tv.nrk.no/program/FUHA01004173"
"Konsert med kammerorkestret St. Martin-in-the-field","https://tv.nrk.no/program/FMUS00004878"
"Konsert med Sandefjord Jentekor","https://tv.nrk.no/serie/konsert-med-sandefjord-jentekor"
"Konsert på Ringve","https://tv.nrk.no/program/FNYH63000663"
"Konstanse","https://tv.nrk.no/serie/konstanse"
"Kontakt med hele verden","https://tv.nrk.no/serie/kontakt-med-hele-verden"
"Kontakt med Tunis","https://tv.nrk.no/program/FOLA67005667"
"Kontoret","https://tv.nrk.no/program/MDDP12000718"
"Kontorkonserten","https://tv.nrk.no/serie/kontorkonserten"
"Kontorlandskap","https://tv.nrk.no/program/FOLA00009070"
"Kontorsjef Tangen","https://tv.nrk.no/serie/kontorsjef-tangen"
"Kontrabassens Paganini","https://tv.nrk.no/program/FMUS00004283"
"Kontrapunkt","https://tv.nrk.no/serie/kontrapunkt"
"Kontraster","https://tv.nrk.no/program/FTEM00000971"
"Kontraster gjør det ekstra spennende","https://tv.nrk.no/program/FALF02004192"
"Kontraster i Venezia","https://tv.nrk.no/program/FOLA68003368"
"Kor e vi","https://tv.nrk.no/program/FSTL76001991"
"Kor i all verda","https://tv.nrk.no/program/FHLD20001591"
"Koranen, islams hellige bok","https://tv.nrk.no/program/FOLA02006281"
"Korea","https://tv.nrk.no/serie/korea"
"KORK - hele landets orkester","https://tv.nrk.no/serie/kork-hele-landets-orkester"
"KORK 75 år","https://tv.nrk.no/serie/kork-75-aar"
"KORK og deLillos","https://tv.nrk.no/program/MKKA72000017"
"KORK spiller David Bowie","https://tv.nrk.no/program/MKTV11032120"
"Korkonsert frå Stord kyrkje","https://tv.nrk.no/program/FHLD10001591"
"KORKs julevideo 2017","https://tv.nrk.no/program/MKKA72000217"
"Korleis skal vi bruke jorda?","https://tv.nrk.no/program/FOLA01001375"
"Korps-, brass- og janitsjarmusikk","https://tv.nrk.no/serie/korps-brass-og-janitsjarmusikk"
"Korpsfiksert","https://tv.nrk.no/serie/korpsfiksert"
"Korpsfiksert - English subtitles","https://tv.nrk.no/serie/korpsfiksert-english-subtitles"
"Korrespondentbrev fra Afrika","https://tv.nrk.no/serie/korrespondentbrev-fra-afrika"
"Korrespondentbrev fra Asia","https://tv.nrk.no/serie/korrespondentbrev-fra-asia"
"Korrespondentbrev fra Europa","https://tv.nrk.no/serie/korrespondentbrev-fra-europa"
"Korrespondentbrev fra Midtøsten","https://tv.nrk.no/serie/korrespondentbrev-fra-midtoesten"
"Korrespondentbrev fra Sovjetunionen","https://tv.nrk.no/serie/korrespondentbrev-fra-sovjetunionen"
"Korrespondentbrev fra Sør-Amerika","https://tv.nrk.no/serie/korrespondentbrev-fra-soer-amerika"
"Korrespondentbrev fra USA","https://tv.nrk.no/serie/korrespondentbrev-fra-usa"
"Korridorene, Lavinia...","https://tv.nrk.no/program/FREP43005785"
"Korsfareren fra Solferino","https://tv.nrk.no/program/FOLA62004762"
"Korstog mot øst","https://tv.nrk.no/program/FALM11000293"
"Kort besøk av Pavel Kohout, tsjekkisk eksilforfatter","https://tv.nrk.no/program/FOLA02003982"
"Kort forklart","https://tv.nrk.no/serie/kort-forklart"
"Kort fortalt - Livsmestring","https://tv.nrk.no/serie/kort-fortalt-livsmestring"
"Kort komposisjon av Kenneth Sivertsen","https://tv.nrk.no/serie/kort-komposisjon-av-kenneth-sivertsen"
"Kort møte med (1968)","https://tv.nrk.no/serie/kort-moete-med-1968"
"Kort møte med den indiske forfatteren Salman Rushdie","https://tv.nrk.no/program/FOLA03008283"
"Kort møte med den italienske teatermannen Dario Fo","https://tv.nrk.no/program/FOLA03009583"
"Kort møte med Jan Sæther","https://tv.nrk.no/program/FFIL00000781"
"Kort møte med Sten Broman","https://tv.nrk.no/program/FMUS00007277"
"Kort møte med Woody Allen","https://tv.nrk.no/program/FFIL00000481"
"Kort møte med...","https://tv.nrk.no/serie/kort-moete-med"
"Kort om språk","https://tv.nrk.no/serie/kort-om-spraak"
"Kort sagt","https://tv.nrk.no/serie/kort-sagt"
"Kort stevnemøte med byen Singapore","https://tv.nrk.no/program/FREP42000977"
"Kort stopp Hawaii","https://tv.nrk.no/program/FREP64007064"
"Kort visitt","https://tv.nrk.no/serie/kort-visitt"
"Kortbaneliv","https://tv.nrk.no/serie/kortbaneliv"
"Korte glimt fra et langt liv","https://tv.nrk.no/program/FOLA03002567"
"Kortfilm 1967","https://tv.nrk.no/program/FFIL67000467"
"Kortslutning","https://tv.nrk.no/serie/kortslutning"
"Kosekroken","https://tv.nrk.no/serie/kosekroken"
"Kosinus","https://tv.nrk.no/serie/kosinus"
"Koster - mer enn Kostervalsen","https://tv.nrk.no/program/FREP45005482"
"Kraft","https://tv.nrk.no/serie/kraft"
"Kraft må vi ha – men til kva for ein pris?","https://tv.nrk.no/program/FREP43000973"
"Kraftbruk og kraftsluk","https://tv.nrk.no/serie/kraftbruk-og-kraftsluk"
"Kraftsalver","https://tv.nrk.no/program/FOLA03002787"
"Krafttaket","https://tv.nrk.no/serie/krafttaket"
"Kraftutbygging","https://tv.nrk.no/serie/kraftutbygging"
"Kraftutbygging - bruk eller forbruk av natur?","https://tv.nrk.no/program/FOLA02006572"
"Kraftverk for kor og klaver","https://tv.nrk.no/program/FNOR00000184"
"Kraftverket og bygda","https://tv.nrk.no/program/FOLA01004270"
"Kragerø og kunstnerne","https://tv.nrk.no/program/FOLA62004262"
"Krakk","https://tv.nrk.no/serie/krakk"
"Krakow - en by i Polen","https://tv.nrk.no/program/FOLA03004274"
"Kreftdagen","https://tv.nrk.no/program/FOLA03005384"
"Kreftpasienter og omverdenen","https://tv.nrk.no/program/FOLA03004677"
"Kreftregisteret","https://tv.nrk.no/program/FOLA02006080"
"Kreftsykdommene","https://tv.nrk.no/serie/kreftsykdommene"
"Krem Nasjonal","https://tv.nrk.no/serie/krem-nasjonal"
"Kremmarhuset","https://tv.nrk.no/serie/kremmerhuset"
"Kretsløp","https://tv.nrk.no/serie/kretsloep"
"Krig i storm og mørke","https://tv.nrk.no/program/FHLD00004892"
"Krig og okkupasjon","https://tv.nrk.no/serie/krig-og-okkupasjon"
"Krig på 200 minutter","https://tv.nrk.no/program/DVST30000014"
"Krigens beste historie - Kampen om tungtvannet","https://tv.nrk.no/program/MKTF04001714"
"Kriger og fredskjemper","https://tv.nrk.no/program/FUHA06002691"
"Krigerhjerte","https://tv.nrk.no/serie/krigerhjerte"
"Krigsbrudene","https://tv.nrk.no/program/FTRO00002886"
"Krigsseiler og fredsarbeider","https://tv.nrk.no/program/FAKT01000291"
"Krigsseilerne hedres","https://tv.nrk.no/program/FNYH70001180"
"Krigsår på Svalbard","https://tv.nrk.no/program/FTRO31005092"
"Kriminalforfatteren Margareth Yorke","https://tv.nrk.no/program/FOLA03003387"
"Kriminalgåten","https://tv.nrk.no/serie/kriminalgaaten"
"Kringkastingsorkesteret spiller seks musikkstykker","https://tv.nrk.no/serie/kringkastingsorkesteret-spiller-seks-musikkstykker"
"Kringkastingsorkestret - 40 års jubileum","https://tv.nrk.no/program/FMUS00004286"
"Kringkastingsrådet","https://tv.nrk.no/serie/kringkastingsraadet"
"Kringkastingssjefen orienterer om den økonomiske situasjonen","https://tv.nrk.no/program/FNYH63001263"
"Kringsjå","https://tv.nrk.no/serie/kringsjaa"
"Krinkelkroken","https://tv.nrk.no/serie/krinkelkroken"
"Kripos bak kulissene","https://tv.nrk.no/program/FREP41001587"
"Krise i skipsfartsnæringen","https://tv.nrk.no/program/FREP47000286"
"Krisespillet","https://tv.nrk.no/serie/krigstrusselen"
"Kristelig Folkepartis Landsmøte","https://tv.nrk.no/serie/kristelig-folkepartis-landsmoete"
"Kristen misjon i dag","https://tv.nrk.no/program/FOLA01000182"
"Kristenliv og livsmønster i Bryne","https://tv.nrk.no/program/FROG01000388"
"Kristian fem år","https://tv.nrk.no/program/FOLA05005873"
"Kristiania magiske tivolitheater - X","https://tv.nrk.no/serie/kristiania-magiske-tivolitheater-x"
"Kristin, 8 år","https://tv.nrk.no/serie/kristin-8-aar"
"Kristinas brudeferd","https://tv.nrk.no/program/FBUA09000171"
"Kristne i Kina","https://tv.nrk.no/program/FOLA00004673"
"Kristne møter - samvær uten menneskelig kontakt?","https://tv.nrk.no/program/FOLA01001783"
"Kristne møter som feriemål","https://tv.nrk.no/program/FOLA01006784"
"Kritiker og komponist","https://tv.nrk.no/program/FOLA01008168"
"Kroghshow","https://tv.nrk.no/program/FUHA02005389"
"Krone eller mynt - søkelys på vår økonomi","https://tv.nrk.no/serie/krone-eller-mynt-soekelys-paa-vaar-oekonomi"
"Kronglegata Story","https://tv.nrk.no/program/FBUA65003365"
"Kronhjort","https://tv.nrk.no/program/FOLA02000180"
"Kroningen av kong Charles III","https://tv.nrk.no/serie/kroningen-av-kong-charles-iii"
"Kronprinsesse Mette-Marit","https://tv.nrk.no/serie/kronprinsesse-mette-marit"
"Kronstadfestivalen - Rock i alle varianter","https://tv.nrk.no/program/FHLD14000094"
"Kroppen","https://tv.nrk.no/serie/kroppen"
"Kroppen - For foreldre","https://tv.nrk.no/serie/kroppen-for-foreldre"
"Kroppen - instrument for tillit og kontakt","https://tv.nrk.no/program/FOLA08002973"
"Kroppen vår","https://tv.nrk.no/serie/kroppen-vaar"
"Kroppens språk - et bindeledd mellom deg og andre","https://tv.nrk.no/serie/kroppens-spraak-et-bindeledd-mellom-deg-og-andre"
"Kroppsspråk","https://tv.nrk.no/serie/kroppsspraak"
"Kroppsøving - TV","https://tv.nrk.no/serie/kroppsoeving-tv"
"Krotakaker og bakstepiker","https://tv.nrk.no/program/FOLA01008967"
"Krumelurer","https://tv.nrk.no/serie/krumelurer"
"Kryptovaluta - fremtidens penger eller bortkastet kraft?","https://tv.nrk.no/program/DNNO52116719"
"Krystallandet","https://tv.nrk.no/program/FSAM02007689"
"Krøll","https://tv.nrk.no/serie/kroell"
"Kråkeklubben","https://tv.nrk.no/serie/kraakeklubben"
"Kråkeslottet på Senja","https://tv.nrk.no/program/FREP45004782"
"Kulinariske henrykkelser","https://tv.nrk.no/serie/kulinariske-henrykkelser"
"Kulisteinens mysterium","https://tv.nrk.no/program/FSTL02000790"
"Kultur for folket","https://tv.nrk.no/program/FNYH70000872"
"Kultur via kiosk","https://tv.nrk.no/program/FOLA69001369"
"Kulturbeite","https://tv.nrk.no/serie/kulturbeite"
"Kulturbåten Innvik - i farleg trygt farvatn?","https://tv.nrk.no/program/FHLD26000094"
"KulturEN","https://tv.nrk.no/serie/kulturen"
"Kulturen her hjemme i Island","https://tv.nrk.no/serie/kulturen-her-hjemme-i-island"
"Kulturhistorie med tollekniv","https://tv.nrk.no/program/FBUA09002473"
"Kulturhuset USF - Ubetinget Suksess, Forhåpentligvis","https://tv.nrk.no/program/FHLD00002593"
"Kulturminnevern","https://tv.nrk.no/serie/kulturminnevern"
"Kulturnytt - TV","https://tv.nrk.no/serie/kulturnytt-tv"
"Kulturoperatørene","https://tv.nrk.no/serie/kulturoperatoerene"
"Kulturpamp med møkkagreip","https://tv.nrk.no/program/FOLA00007785"
"Kulturquiz TV","https://tv.nrk.no/serie/kulturquiz-tv"
"Kultursjokket","https://tv.nrk.no/serie/kultursjokket"
"Kulturstripa TV","https://tv.nrk.no/serie/kulturstripa-tv"
"Kunden har alltid rett","https://tv.nrk.no/serie/kunden-har-alltid-rett"
"Kunnskapskanalen","https://tv.nrk.no/serie/kunnskapskanalen"
"Kunst - kultur","https://tv.nrk.no/serie/kunst-kultur"
"Kunst i arkitektur - arkitektur i kunst","https://tv.nrk.no/program/FFIL00000173"
"Kunst i ghettoen","https://tv.nrk.no/program/FMUS00000575"
"Kunst nå","https://tv.nrk.no/serie/kunst-naa"
"Kunst og politisk virkelighet","https://tv.nrk.no/program/FOLA03001670"
"Kunst på arbeidsplassen","https://tv.nrk.no/program/FOLA04007470"
"Kunst på dirrende strenger","https://tv.nrk.no/program/FOLA02004071"
"Kunst under korona","https://tv.nrk.no/serie/innestengt-kreativitet"
"Kunst utan grenser","https://tv.nrk.no/program/FNOR00000589"
"Kunst?","https://tv.nrk.no/program/FOLA00000268"
"Kunsten å bygge et bilde","https://tv.nrk.no/program/FOLA03005080"
"Kunsten å leve","https://tv.nrk.no/serie/kunsten-aa-leve"
"Kunsten å overleve i 90-årene","https://tv.nrk.no/serie/kunsten-aa-overleve-i-90-aarene"
"Kunsten å utrede","https://tv.nrk.no/program/MDUP12000313"
"Kunstens hus i Dar-es-Salaam","https://tv.nrk.no/program/FOLA03004585"
"Kunstformidling i fjernsynet","https://tv.nrk.no/serie/kunstformidling-i-fjernsynet"
"Kunsthåndverkere i Münster","https://tv.nrk.no/program/FOLA01005568"
"Kunsthåndverkeren Bente Sætrang","https://tv.nrk.no/program/FOLA01008383"
"Kunstner med nål og tråd","https://tv.nrk.no/program/FOLA01001873"
"Kunstner på fjellgrunn","https://tv.nrk.no/program/FREP43000974"
"Kunstner, jeg - nei, kom ikke her!","https://tv.nrk.no/program/FOLA02008478"
"Kunstnere i aksjon","https://tv.nrk.no/program/FFIL00002574"
"Kunstnere på hjul","https://tv.nrk.no/program/FREP67003067"
"Kunstnerliv","https://tv.nrk.no/serie/kunstnerliv"
"Kunstnerportrett","https://tv.nrk.no/serie/kunstnerportrett"
"Kunstopplevelse","https://tv.nrk.no/serie/kunstopplevelse"
"Kunstsamlarane","https://tv.nrk.no/serie/kunstsamlarane"
"Kuntu","https://tv.nrk.no/program/FTEM00004772"
"Kurvmakeren fra Fredrikstad","https://tv.nrk.no/program/FBUA68000168"
"Kva hende i Vancouver?","https://tv.nrk.no/program/FOLA01002883"
"Kva står på OL-menyen?","https://tv.nrk.no/program/FFAS11002698"
"Kvardagen er livet","https://tv.nrk.no/program/FHLD00005193"
"Kvarstadbåtene","https://tv.nrk.no/program/FOLA03001475"
"Kvednakall og popkorn","https://tv.nrk.no/program/FREP02004270"
"Kveita - gudsfisken","https://tv.nrk.no/program/FREP45002382"
"Kvelden før kvelden","https://tv.nrk.no/serie/kvelden-foer-kvelden"
"Kvelds","https://tv.nrk.no/serie/kvelds"
"Kveldsete på Brusve gård","https://tv.nrk.no/program/FNTL00000388"
"Kveldsforum","https://tv.nrk.no/serie/kveldsforum"
"Kveldskonsert fra Bodin kirke","https://tv.nrk.no/serie/kveldskonsert-fra-bodin-kirke"
"Kveldskonsert med sanggruppen Swingle II","https://tv.nrk.no/program/FUHA03000578"
"Kveldsnytt","https://tv.nrk.no/serie/kveldsnytt"
"Kveldsstund med Teodor","https://tv.nrk.no/serie/kveldsstund-med-teodor"
"Kveldstoner","https://tv.nrk.no/serie/kveldstoner"
"Kveldsåpent - TV","https://tv.nrk.no/serie/kveldsaapent-tv"
"Kvelertak - Live fra Artilleriverkstedet","https://tv.nrk.no/program/KOID75000721"
"Kvenene","https://tv.nrk.no/serie/kvenene"
"Kvensk nyttårstale","https://tv.nrk.no/serie/kvensk-nyttaarstale"
"Kvenske historier","https://tv.nrk.no/serie/kvenske-historier"
"Kvinne 2013","https://tv.nrk.no/serie/kvinne-2013"
"Kvinne med mot - Sigrid Helliesen Lund","https://tv.nrk.no/program/FOLA02002881"
"Kvinne på barrikadene og i rektorstolen","https://tv.nrk.no/program/FPGR00000582"
"Kvinnelig fotball-proff","https://tv.nrk.no/program/FREP44000473"
"Kvinnenes stilling i USA","https://tv.nrk.no/serie/kvinnenes-stilling-i-usa"
"Kvinnens plass i kirken","https://tv.nrk.no/serie/kvinnens-plass-i-kirken"
"Kvinner - utdanning - yrke","https://tv.nrk.no/serie/kvinner-utdanning-yrke"
"Kvinner kallar","https://tv.nrk.no/serie/kvinner-kallar"
"Kvinner kjemper for kvinner","https://tv.nrk.no/program/FALM11000292"
"Kvinner og arbeidslivet","https://tv.nrk.no/program/FOLA04001269"
"Kvinner på Svalbard","https://tv.nrk.no/serie/kvinner-paa-svalbard"
"Kvinner skaper eget arbeid","https://tv.nrk.no/program/FTMK00003092"
"Kvinner ved havet","https://tv.nrk.no/program/FOLA02009869"
"Kvinnesak i kirken","https://tv.nrk.no/program/FOLA00005675"
"Kvinneteologi","https://tv.nrk.no/serie/kvinneteologi"
"Kvinnevisjoner","https://tv.nrk.no/program/FOLA02006788"
"Kviser, et unødvendig onde?","https://tv.nrk.no/program/FOLA02008881"
"Kvisting med motorsag","https://tv.nrk.no/program/FOLA05003869"
"Kvite fuglar","https://tv.nrk.no/program/FTEM00006372"
"Kvitt eller dobbelt","https://tv.nrk.no/serie/kvitt-eller-dobbelt"
"Kygo: A billion streams and counting","https://tv.nrk.no/program/KMNO10101015"
"Kyrie","https://tv.nrk.no/program/MKKA11009123"
"Kyrkja mot framtida","https://tv.nrk.no/serie/kyrkja-mot-framtida"
"Kyrkjeleg vårløysing i Sovjetunionen","https://tv.nrk.no/program/FOLA03000088"
"Kyrkjeorgelet - folkets instrument","https://tv.nrk.no/program/FROG01000091"
"Kysten rundt","https://tv.nrk.no/serie/kysten-rundt"
"Kysthospitalet i Hagevik","https://tv.nrk.no/program/FHLD00004188"
"Kystlandets folk","https://tv.nrk.no/program/FFMR20001392"
"Kyst-Norge","https://tv.nrk.no/serie/kyst-norge"
"Kystreise","https://tv.nrk.no/program/FOLA01007070"
"Kø","https://tv.nrk.no/serie/koe"
"Køntrifest med telemarksving","https://tv.nrk.no/program/FUHA00002082"
"Kåre Nordstoga spiller Mozart på orgel","https://tv.nrk.no/serie/kaare-nordstoga-spiller-mozart-paa-orgel"
"Kåss til kvelds","https://tv.nrk.no/serie/kaass-til-kvelds"
"""Liker De fortsatt østers?""","https://tv.nrk.no/program/FUHA01004268"
"""Liten storm på kysten""","https://tv.nrk.no/program/PDTR65005001"
"""Lofotserien"" - av billedkunstneren Rolf Nesch","https://tv.nrk.no/program/FOLA00008977"
"""Lossen"" 1717","https://tv.nrk.no/program/FOLA69002069"
"""Love is a Beautiful Thing""","https://tv.nrk.no/program/FBUA07002069"
"La Europa komme hit","https://tv.nrk.no/program/FOLA69001969"
"La meg være ung","https://tv.nrk.no/program/FUHA02005077"
"La musikken svinge!","https://tv.nrk.no/program/FNOR00000283"
"La oss bygge en gamme","https://tv.nrk.no/program/FBUA01005969"
"La oss gå like til Betlehem","https://tv.nrk.no/program/FS%C3%98R00004986"
"La oss lage en julekrybbe","https://tv.nrk.no/program/FSKO00006368"
"La traviata","https://tv.nrk.no/serie/la-traviata"
"La Yatenga leve","https://tv.nrk.no/program/FSAM09001390"
"Labbetuss - Tre-fire-fem","https://tv.nrk.no/serie/tre-fire-fem"
"Labyrint","https://tv.nrk.no/serie/labyrint"
"Labyrint X","https://tv.nrk.no/serie/labyrint-moro"
"Labyrint: Daidalosas hevn","https://tv.nrk.no/serie/labyrint-daidalosas-hevn"
"Labyrint: Huset Daida","https://tv.nrk.no/serie/labyrint-huset-daida"
"Labyrint: Los og Lupus","https://tv.nrk.no/serie/labyrint-los-og-lupus"
"Labyrint: Monsterets hjerte","https://tv.nrk.no/serie/labyrint-monsterets-hjerte"
"Labyrint: Volfram våkner","https://tv.nrk.no/serie/labyrint-volfram-vaakner"
"Labyrinten","https://tv.nrk.no/program/FTRO20004891"
"Lady Arbuthnott - dronningen av Sunndal","https://tv.nrk.no/program/DMRF40000198"
"Lag en video","https://tv.nrk.no/serie/lag-en-video"
"Laget på Stiklestad 1974","https://tv.nrk.no/program/FBUA07003574"
"Laila & Totti = Jazz","https://tv.nrk.no/program/FKUM01000193"
"Laila Dalseth og Roy Hellvins trio","https://tv.nrk.no/program/FUHA02003075"
"Laksebestyrer i 60 år","https://tv.nrk.no/program/FNYH05003267"
"Lakseelva - minutt for minutt","https://tv.nrk.no/serie/lakseelva-minutt-for-minutt"
"Lakseeventyret","https://tv.nrk.no/program/MDDP12000217"
"Lakselordane på Fiva","https://tv.nrk.no/program/FMRD01000186"
"Lalla - hjemme igjen","https://tv.nrk.no/program/FUHA06003389"
"Lalla Carlsen, selvfølgelig!","https://tv.nrk.no/program/FKUN32001296"
"Lamaene på verdens tak","https://tv.nrk.no/program/FOLA04000186"
"Lamento","https://tv.nrk.no/program/FTEM00004872"
"Lamin","https://tv.nrk.no/program/FBUA09000288"
"Landbruk","https://tv.nrk.no/serie/landbruk"
"Landbruk på Sjølyst","https://tv.nrk.no/program/FOLA64005264"
"Landbrukskvarteret","https://tv.nrk.no/serie/landbrukskvarteret"
"Landet frå lufta","https://tv.nrk.no/serie/landet-fraa-lufta"
"Landets første ""programsjef"" - landets første lytter","https://tv.nrk.no/program/FBUA62000762"
"Landets største arbeidsplass","https://tv.nrk.no/program/FOLA66008966"
"Landeveiens ofre","https://tv.nrk.no/program/FBUA09001369"
"Landgang på Bouvetøya","https://tv.nrk.no/serie/landgang-paa-bouvetoeya"
"Landhandelen","https://tv.nrk.no/serie/landhandelen"
"Landskap","https://tv.nrk.no/program/FBUA00009572"
"Landskap og trollskap","https://tv.nrk.no/program/FFIL00001374"
"Landskapet rundt oss","https://tv.nrk.no/program/FSTL76009092"
"Landskappleiken","https://tv.nrk.no/serie/landskappleiken"
"Landskapsmaleren J.C. Dahl","https://tv.nrk.no/program/FHLD00003388"
"Landsskytterstevnet","https://tv.nrk.no/serie/landsskytterstevnet"
"Lang vei og tungt lass","https://tv.nrk.no/program/FREP00003567"
"Lange Leif Juster i Edderkoppens nett","https://tv.nrk.no/program/FKUT09000192"
"Langfredag 1981","https://tv.nrk.no/program/FOLA00001381"
"Langfredagskonsert i Trefoldighetskirken","https://tv.nrk.no/program/FMUS00002585"
"Langs E18 til skolen","https://tv.nrk.no/program/FREP01005870"
"Langs Glomma","https://tv.nrk.no/serie/langs-glomma"
"Langs hver en vei","https://tv.nrk.no/program/FKUN24000595"
"Langs kopparleden","https://tv.nrk.no/program/FHED00000190"
"Langs landeveien","https://tv.nrk.no/serie/langs-landeveien"
"Langs Lågen","https://tv.nrk.no/program/FOLA03007986"
"Langs riksvei 8","https://tv.nrk.no/serie/langs-riksvei-8"
"Langs Rås'taædno","https://tv.nrk.no/program/FOLA02008172"
"Langs Via Dolorosa","https://tv.nrk.no/program/FALM16000294"
"Langs viseveien","https://tv.nrk.no/serie/langs-viseveien"
"Langt i fra","https://tv.nrk.no/serie/langt-i-fra"
"Lansedragere for norsk språk i USA","https://tv.nrk.no/program/FOLA03009486"
"Larry Norman - kristenrockens far","https://tv.nrk.no/program/FHLD00000991"
"Lars i Lakselva","https://tv.nrk.no/program/FNOR00000288"
"Larveskolen","https://tv.nrk.no/serie/larveskolen"
"Larvik 1971 - Blir grevebyen storkommune?","https://tv.nrk.no/program/FOLA02006671"
"Lasarus og den rike mannen","https://tv.nrk.no/program/FALM22000192"
"Lasse og Per","https://tv.nrk.no/serie/lasse-og-per"
"Lasskjørervegen","https://tv.nrk.no/program/FOLA05001774"
"Latin-Amerika","https://tv.nrk.no/serie/latin-amerika"
"Latter - også en alvorlig affære","https://tv.nrk.no/serie/latter-ogsaa-en-alvorlig-affaere"
"Latter i konsertsalen","https://tv.nrk.no/serie/latter-i-konsertsalen"
"Latter live","https://tv.nrk.no/serie/latter-live"
"Latterlig politikk","https://tv.nrk.no/serie/latterlig-politikk"
"Latterlig smart","https://tv.nrk.no/serie/latterlig-smart"
"Lauvøya","https://tv.nrk.no/program/FNTL00001092"
"Lavere pensjonsalder?","https://tv.nrk.no/program/FOLA03006368"
"Le Bureau","https://tv.nrk.no/serie/le-bureau"
"Lea","https://tv.nrk.no/serie/lea"
"Lefsa","https://tv.nrk.no/serie/lefsa"
"Lege, kommunalpolitiker og livskunstner","https://tv.nrk.no/program/FOLA03006673"
"Legekoden","https://tv.nrk.no/program/MDDP12000918"
"Legenden om Rikard Nordraak","https://tv.nrk.no/program/FMUS00003581"
"Legg ikke verktøyet fra deg","https://tv.nrk.no/program/FOLA69002669"
"Leif Ove Andsnes: My Orchestra","https://tv.nrk.no/program/DVFJ62000114"
